url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement,IJM_TP_raw_abstractMapping,IJM_TP_abstractMapping,IJM_FP_abstractMapping,IJM_FN_abstractMapping,IJM_TP_raw_programElement,IJM_TP_programElement,IJM_FP_programElement,IJM_FN_programElement,MTD_TP_raw_abstractMapping,MTD_TP_abstractMapping,MTD_FP_abstractMapping,MTD_FN_abstractMapping,MTD_TP_raw_programElement,MTD_TP_programElement,MTD_FP_programElement,MTD_FN_programElement,GT2_TP_raw_abstractMapping,GT2_TP_abstractMapping,GT2_FP_abstractMapping,GT2_FN_abstractMapping,GT2_TP_raw_programElement,GT2_TP_programElement,GT2_FP_programElement,GT2_FN_programElement
Closure/commit/110,src_com_google_javascript_jscomp_ScopedAliases,228,52,261,33,0,0,55,3,0,0,261,33,0,0,55,3,0,0,260,32,0,1,55,3,0,0,261,33,0,0,55,3,0,0,260,32,1,1,55,3,0,0,260,32,1,1,55,3,0,0
Closure/commit/111,src_com_google_javascript_jscomp_type_ClosureReverseAbstractInterpreter,87,28,89,2,0,0,31,3,0,0,89,2,0,0,31,3,0,0,89,2,0,0,31,3,0,0,89,2,0,0,31,3,0,0,89,2,0,0,31,3,0,0,89,2,0,0,31,3,0,0
Closure/commit/112,src_com_google_javascript_jscomp_TypeInference,846,73,859,13,0,0,75,2,0,0,859,13,0,0,75,2,0,0,859,13,0,0,75,2,0,0,859,13,0,0,75,2,0,0,859,13,0,0,75,2,0,0,859,13,0,0,75,2,0,0
Closure/commit/113,src_com_google_javascript_jscomp_ProcessClosurePrimitives,578,82,601,23,0,0,84,2,0,0,601,23,0,0,84,2,0,0,601,23,0,0,84,2,0,0,601,23,0,0,84,2,0,0,601,23,0,0,84,2,0,0,601,23,0,0,84,2,0,0
Closure/commit/114,src_com_google_javascript_jscomp_NameAnalyzer,858,125,873,15,0,0,128,3,0,0,873,15,0,0,128,3,0,0,873,15,0,0,128,3,0,0,873,15,0,0,128,3,0,0,873,15,0,0,128,3,0,0,873,15,0,0,128,3,0,0
Closure/commit/115,src_com_google_javascript_jscomp_FunctionInjector,314,44,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0
Closure/commit/116,src_com_google_javascript_jscomp_FunctionInjector,314,44,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0,348,34,0,0,46,2,0,0,347,33,1,1,46,2,0,0,348,34,0,0,46,2,0,0
Closure/commit/117,src_com_google_javascript_jscomp_TypeValidator,255,58,291,36,0,0,60,2,0,0,291,36,0,0,60,2,0,0,291,36,0,0,60,2,0,0,291,36,0,0,60,2,0,0,291,36,0,0,60,2,0,0,291,36,0,0,60,2,0,0
Closure/commit/118,src_com_google_javascript_jscomp_DisambiguateProperties,539,100,550,11,0,0,103,3,0,0,550,11,0,0,103,3,0,0,550,11,0,0,103,3,0,0,550,11,0,0,103,3,0,0,550,11,0,0,103,3,0,0,550,11,0,0,103,3,0,0
Closure/commit/119,src_com_google_javascript_jscomp_GlobalNamespace,551,124,659,108,2,2,127,3,0,0,661,110,0,0,127,3,0,0,661,110,0,0,127,3,0,0,661,110,0,0,127,3,0,0,661,110,0,0,127,3,0,0,661,110,0,0,127,3,0,0
Closure/commit/12,src_com_google_javascript_jscomp_MaybeReachingVariableUse,114,19,116,2,0,0,21,2,0,0,116,2,0,0,21,2,0,0,115,1,0,1,20,1,0,1,115,1,0,1,21,2,0,0,116,2,0,0,21,2,0,0,116,2,0,0,21,2,0,0
Closure/commit/120,src_com_google_javascript_jscomp_ReferenceCollectingCallback,256,77,270,14,0,0,80,3,0,0,270,14,0,0,80,3,0,0,270,14,0,0,80,3,0,0,270,14,0,0,80,3,0,0,270,14,0,0,80,3,0,0,270,14,0,0,80,3,0,0
Closure/commit/121,src_com_google_javascript_jscomp_InlineVariables,269,39,318,49,0,0,42,3,0,0,318,49,0,0,42,3,0,0,318,49,0,0,42,3,0,0,318,49,0,0,42,3,0,0,318,49,0,0,42,3,0,0,318,49,0,0,42,3,0,0
Closure/commit/122,src_com_google_javascript_jscomp_parsing_IRFactory,858,109,862,4,0,0,111,2,0,0,862,4,0,0,111,2,0,0,862,4,0,0,111,2,0,0,862,4,0,0,111,2,0,0,862,4,0,0,111,2,0,0,862,4,0,0,111,2,0,0
Closure/commit/123,src_com_google_javascript_jscomp_CodeGenerator,365,43,863,498,0,1,45,2,0,0,825,460,0,39,45,2,0,0,863,498,0,1,45,2,0,0,864,499,0,0,45,2,0,0,864,499,0,0,45,2,0,0,864,499,0,0,45,2,0,0
Closure/commit/124,src_com_google_javascript_jscomp_ExploitAssigns,100,5,110,10,0,0,7,2,0,0,110,10,0,0,7,2,0,0,110,10,0,0,7,2,0,0,110,10,0,0,7,2,0,0,110,10,0,0,7,2,0,0,110,10,0,0,7,2,0,0
Closure/commit/125,src_com_google_javascript_jscomp_TypeCheck,1009,97,1024,15,0,0,99,2,0,0,1024,15,0,0,99,2,0,0,1024,15,0,0,99,2,0,0,1024,15,0,0,99,2,0,0,1024,15,0,0,99,2,0,0,1024,15,0,0,99,2,0,0
Closure/commit/126,src_com_google_javascript_jscomp_MinimizeExitPoints,79,7,135,56,0,0,9,2,0,0,135,56,0,0,9,2,0,0,135,56,0,0,9,2,0,0,135,56,0,0,9,2,0,0,133,54,2,2,9,2,0,0,135,56,0,0,9,2,0,0
Closure/commit/127,src_com_google_javascript_jscomp_UnreachableCodeElimination,74,13,98,24,0,0,16,3,0,0,98,24,0,0,16,3,0,0,98,24,0,0,16,3,0,0,98,24,0,0,16,3,0,0,98,24,0,0,15,2,1,1,98,24,0,0,16,3,0,0
Closure/commit/128,src_com_google_javascript_jscomp_CodeGenerator,843,42,852,9,0,0,44,2,0,0,852,9,0,0,44,2,0,0,852,9,0,0,44,2,0,0,852,9,0,0,44,2,0,0,852,9,0,0,44,2,0,0,852,9,0,0,44,2,0,0
Closure/commit/129,src_com_google_javascript_jscomp_PrepareAst,75,14,84,9,0,0,17,3,0,0,84,9,0,0,17,3,0,0,84,9,0,0,17,3,0,0,84,9,0,0,17,3,0,0,84,9,0,0,17,3,0,0,84,9,0,0,17,3,0,0
Closure/commit/13,src_com_google_javascript_jscomp_PeepholeOptimizationsPass,79,26,96,17,0,0,28,2,0,0,96,17,0,0,28,2,0,0,96,17,0,0,28,2,0,0,96,17,0,0,28,2,0,0,96,17,0,0,28,2,0,0,96,17,0,0,28,2,0,0
Closure/commit/130,src_com_google_javascript_jscomp_CollapseProperties,383,31,404,21,0,0,33,2,0,0,404,21,0,0,33,2,0,0,404,21,0,0,33,2,0,0,404,21,0,0,33,2,0,0,404,21,0,0,33,2,0,0,404,21,0,0,33,2,0,0
Closure/commit/131,src_com_google_javascript_rhino_TokenStream,321,1,332,11,0,0,3,2,0,0,332,11,0,0,3,2,0,0,332,11,0,0,3,2,0,0,332,11,0,0,3,2,0,0,332,11,0,0,3,2,0,0,332,11,0,0,3,2,0,0
Closure/commit/132,src_com_google_javascript_jscomp_PeepholeSubstituteAlternateSyntax,817,61,956,139,0,0,63,2,0,0,956,139,0,0,63,2,0,0,956,139,0,0,63,2,0,0,956,139,0,0,63,2,0,0,956,139,0,0,63,2,0,0,956,139,0,0,63,2,0,0
Closure/commit/133,src_com_google_javascript_jscomp_parsing_JsDocInfoParser,1412,91,1415,3,0,0,93,2,0,0,1415,3,0,0,93,2,0,0,1415,3,0,0,93,2,0,0,1415,3,0,0,93,2,0,0,1415,3,0,0,93,2,0,0,1415,3,0,0,93,2,0,0
Closure/commit/134,src_com_google_javascript_jscomp_TypedScopeCreator,595,56,601,6,0,0,59,3,0,0,598,3,3,3,59,3,0,0,597,2,4,4,59,3,0,0,598,3,3,3,59,3,0,0,598,3,3,3,59,3,0,0,598,3,3,3,59,3,0,0
Closure/commit/134,src_com_google_javascript_jscomp_AmbiguateProperties,221,61,276,55,0,0,68,7,0,0,275,54,2,1,68,7,0,0,274,53,2,2,68,7,0,0,275,54,2,1,68,7,1,0,275,54,4,1,68,7,0,0,275,54,3,1,68,7,1,0
Closure/commit/135,src_com_google_javascript_rhino_jstype_FunctionType,359,59,369,10,0,0,61,2,0,0,369,10,0,0,61,2,0,0,369,10,0,0,61,2,0,0,369,10,0,0,61,2,0,0,369,10,0,0,61,2,0,0,369,10,0,0,61,2,0,0
Closure/commit/135,src_com_google_javascript_jscomp_DevirtualizePrototypeMethods,126,11,138,12,0,0,13,2,0,0,138,12,0,0,13,2,0,0,138,12,0,0,13,2,0,0,138,12,0,0,13,2,0,0,138,12,0,0,13,2,0,0,138,12,0,0,13,2,0,0
Closure/commit/136,src_com_google_javascript_jscomp_RenameVars,149,42,186,37,0,0,45,3,0,0,186,37,0,0,45,3,0,0,183,34,0,3,45,3,0,0,186,37,0,0,45,3,0,0,186,37,0,0,45,3,0,0,186,37,0,0,45,3,0,0
Closure/commit/136,src_com_google_javascript_jscomp_MethodCompilerPass,87,19,93,6,0,0,21,2,0,0,92,5,0,1,21,2,0,0,92,5,1,1,21,2,0,0,91,4,1,2,21,2,0,0,92,5,1,1,21,2,0,0,91,4,1,2,21,2,0,0
Closure/commit/137,src_com_google_javascript_jscomp_NodeUtil,990,120,990,0,0,0,121,1,0,0,990,0,0,0,121,1,0,0,990,0,0,0,121,1,0,0,990,0,0,0,121,1,0,0,990,0,0,0,121,1,0,0,990,0,0,0,121,1,0,0
Closure/commit/137,src_com_google_javascript_jscomp_Normalize,230,40,239,9,0,0,42,2,0,0,239,9,0,0,42,2,0,0,239,9,0,0,42,2,0,0,239,9,0,0,42,2,0,0,239,9,0,0,42,2,0,0,239,9,0,0,42,2,0,0
Closure/commit/137,src_com_google_javascript_jscomp_MakeDeclaredNamesUnique,135,39,163,28,3,2,51,12,0,0,156,21,4,9,49,10,0,2,155,20,15,10,49,10,2,2,158,23,8,7,50,11,1,1,156,21,31,9,50,11,2,1,155,20,13,10,49,10,1,2
Closure/commit/138,src_com_google_javascript_jscomp_ClosureReverseAbstractInterpreter,70,28,87,17,0,0,30,2,0,0,82,12,5,5,30,2,0,0,82,12,5,5,30,2,0,0,82,12,5,5,30,2,0,0,83,13,4,4,30,2,0,0,82,12,5,5,30,2,0,0
Closure/commit/138,src_com_google_javascript_jscomp_TypeInference,639,57,658,19,0,0,59,2,0,0,658,19,0,0,59,2,0,0,658,19,0,0,59,2,0,0,658,19,0,0,59,2,0,0,657,18,1,1,59,2,0,0,658,19,0,0,59,2,0,0
Closure/commit/139,src_com_google_javascript_jscomp_Normalize,214,32,241,27,0,0,43,11,0,0,241,27,0,0,43,11,0,0,241,27,0,0,43,11,0,0,240,26,0,1,43,11,0,0,241,27,0,0,42,10,1,1,240,26,0,1,43,11,0,0
Closure/commit/14,src_com_google_javascript_jscomp_ControlFlowAnalysis,498,58,562,64,0,0,60,2,0,0,562,64,0,0,60,2,0,0,562,64,0,0,60,2,0,0,562,64,0,0,60,2,0,0,562,64,0,0,60,2,0,0,562,64,0,0,60,2,0,0
Closure/commit/140,src_com_google_javascript_jscomp_Compiler,740,182,766,26,0,0,186,4,0,0,766,26,0,0,186,4,0,0,766,26,0,0,186,4,0,0,766,26,0,0,186,4,0,0,765,25,1,1,186,4,0,0,766,26,0,0,186,4,0,0
Closure/commit/141,src_com_google_javascript_jscomp_PureFunctionIdentifier,295,49,312,17,0,1,51,2,0,0,311,16,1,2,51,2,0,0,311,16,1,2,51,2,0,0,309,14,3,4,51,2,0,0,310,15,0,3,51,2,0,0,309,14,3,4,51,2,0,0
Closure/commit/141,src_com_google_javascript_jscomp_NodeUtil,978,120,994,16,0,0,122,2,0,0,994,16,0,0,122,2,0,0,994,16,0,0,122,2,0,0,994,16,0,0,122,2,0,0,993,15,1,1,122,2,0,0,994,16,0,0,122,2,0,0
Closure/commit/142,src_com_google_javascript_jscomp_parsing_JsDocInfoParser,1098,76,1159,61,0,0,78,2,0,0,1159,61,0,0,78,2,0,0,1159,61,0,0,78,2,0,0,1159,61,0,0,78,2,0,0,1159,61,0,0,78,2,0,0,1159,61,0,0,78,2,0,0
Closure/commit/142,src_com_google_javascript_jscomp_CoalesceVariableNames,177,34,189,12,0,0,36,2,0,0,189,12,0,0,36,2,0,0,189,12,0,0,36,2,0,0,189,12,0,0,36,2,0,0,189,12,0,0,36,2,0,0,189,12,0,0,36,2,0,0
Closure/commit/143,src_com_google_javascript_jscomp_AbstractCommandLineRunner,521,101,556,35,0,0,103,2,0,0,556,35,0,0,103,2,0,0,556,35,0,0,103,2,0,0,556,35,0,0,103,2,0,0,556,35,0,0,103,2,0,0,556,35,0,0,103,2,0,0
Closure/commit/143,src_com_google_javascript_jscomp_RemoveConstantExpressions,25,13,33,8,0,0,16,3,0,0,33,8,0,0,16,3,0,0,33,8,0,0,16,3,0,0,33,8,0,0,16,3,0,0,33,8,0,0,16,3,0,0,33,8,0,0,16,3,0,0
Closure/commit/144,src_com_google_javascript_jscomp_TypedScopeCreator,613,70,666,53,0,0,73,3,0,0,666,53,0,0,73,3,0,0,666,53,0,0,73,3,0,0,666,53,0,0,73,3,0,0,666,53,0,0,73,3,0,0,666,53,0,0,73,3,0,0
Closure/commit/144,src_com_google_javascript_rhino_jstype_FunctionType,404,64,406,2,0,0,66,2,0,0,406,2,0,0,66,2,0,0,406,2,0,0,66,2,0,0,406,2,0,0,66,2,0,0,406,2,0,0,66,2,0,0,406,2,0,0,66,2,0,0
Closure/commit/144,src_com_google_javascript_jscomp_FunctionTypeBuilder,204,42,236,32,0,0,45,3,0,0,236,32,0,0,45,3,0,0,236,32,0,0,45,3,0,0,236,32,0,0,45,3,0,0,236,32,0,0,44,2,1,1,236,32,0,0,45,3,0,0
Closure/commit/144,src_com_google_javascript_rhino_jstype_FunctionBuilder,45,23,45,0,0,0,24,1,0,0,45,0,0,0,24,1,0,0,45,0,0,0,24,1,0,0,45,0,0,0,24,1,0,0,45,0,0,0,24,1,0,0,45,0,0,0,24,1,0,0
Closure/commit/145,src_com_google_javascript_jscomp_CodeGenerator,676,33,678,2,0,0,35,2,0,0,677,1,1,1,34,1,0,1,677,1,1,1,35,2,0,0,677,1,1,1,35,2,0,0,677,1,1,1,35,2,0,0,677,1,1,1,35,2,0,0
Closure/commit/146,src_com_google_javascript_rhino_jstype_JSType,279,96,291,12,0,0,98,2,0,0,291,12,0,0,98,2,0,0,291,12,0,0,98,2,0,0,291,12,0,0,98,2,0,0,291,12,0,0,98,2,0,0,291,12,0,0,98,2,0,0
Closure/commit/147,src_com_google_javascript_jscomp_RuntimeTypeCheck,139,23,163,24,0,0,28,5,0,0,163,24,0,0,28,5,0,0,163,24,0,0,28,5,0,0,163,24,0,0,28,5,0,0,163,24,0,0,28,5,0,0,163,24,0,0,28,5,0,0
Closure/commit/147,src_com_google_javascript_jscomp_CheckGlobalThis,31,8,62,31,0,0,10,2,0,0,62,31,0,0,10,2,0,0,62,31,0,0,10,2,0,0,62,31,0,0,10,2,0,0,62,31,0,0,10,2,0,0,62,31,0,0,10,2,0,0
Closure/commit/148,src_com_google_javascript_jscomp_PeepholeFoldConstants,737,26,772,35,0,0,28,2,0,0,772,35,0,0,28,2,0,0,772,35,0,0,28,2,0,0,771,34,1,1,28,2,0,0,772,35,0,0,28,2,0,0,772,35,0,0,28,2,0,0
Closure/commit/148,src_com_google_javascript_jscomp_SourceMap,34,23,156,122,2,2,39,16,0,0,136,102,10,22,32,9,3,7,135,101,10,23,35,12,3,4,113,79,11,45,29,6,1,10,137,103,14,21,29,6,5,10,130,96,16,28,33,10,3,6
Closure/commit/149,src_com_google_javascript_jscomp_AbstractCommandLineRunner,586,114,642,56,0,0,118,4,0,0,642,56,0,0,118,4,0,0,642,56,0,0,118,4,0,0,642,56,0,0,118,4,0,0,642,56,0,0,118,4,0,0,642,56,0,0,118,4,0,0
Closure/commit/149,src_com_google_javascript_jscomp_Compiler,828,195,836,8,0,1,197,2,0,0,837,9,0,0,197,2,0,0,836,8,0,1,197,2,0,0,837,9,0,0,197,2,0,0,837,9,0,0,197,2,0,0,837,9,0,0,197,2,0,0
Closure/commit/149,src_com_google_javascript_jscomp_CommandLineRunner,104,56,119,15,0,0,58,2,0,0,119,15,0,0,58,2,0,0,119,15,0,0,58,2,0,0,119,15,0,0,58,2,0,0,119,15,0,0,58,2,0,0,119,15,0,0,58,2,0,0
Closure/commit/149,src_com_google_javascript_jscomp_CompilerOptions,212,178,212,0,0,0,180,2,0,0,212,0,0,0,180,2,0,0,212,0,0,0,180,2,0,0,212,0,0,0,180,2,0,0,212,0,0,0,180,2,0,0,212,0,0,0,180,2,0,0
Closure/commit/15,src_com_google_javascript_jscomp_FlowSensitiveInlineVariables,176,31,192,16,0,0,34,3,0,0,192,16,0,0,34,3,0,0,192,16,0,0,34,3,0,0,192,16,0,0,34,3,0,0,192,16,0,0,34,3,0,0,192,16,0,0,34,3,0,0
Closure/commit/150,src_com_google_javascript_jscomp_TypedScopeCreator,688,79,695,7,0,0,82,3,0,0,695,7,0,0,82,3,0,0,695,7,1,0,82,3,0,0,695,7,0,0,82,3,0,0,695,7,1,0,82,3,0,0,695,7,0,0,82,3,0,0
Closure/commit/151,src_com_google_javascript_jscomp_CommandLineRunner,86,55,119,33,0,0,58,3,0,0,119,33,0,0,58,3,0,0,119,33,0,0,58,3,0,0,119,33,0,0,58,3,0,0,119,33,0,0,58,3,0,0,119,33,0,0,58,3,0,0
Closure/commit/152,src_com_google_javascript_rhino_jstype_FunctionType,409,64,430,21,0,0,66,2,0,0,429,20,0,1,66,2,0,0,429,20,0,1,66,2,0,0,430,21,0,0,66,2,0,0,430,21,0,0,66,2,0,0,429,20,0,1,66,2,0,0
Closure/commit/154,src_com_google_javascript_jscomp_TypeCheck,817,82,858,41,0,0,85,3,0,0,858,41,0,0,84,2,0,1,858,41,0,0,84,2,0,1,858,41,0,0,85,3,0,0,855,38,1,3,85,3,0,0,858,41,0,0,85,3,0,0
Closure/commit/154,src_com_google_javascript_jscomp_TypeValidator,259,52,268,9,0,0,55,3,0,0,268,9,0,0,54,2,0,1,268,9,0,0,55,3,0,0,268,9,0,0,55,3,0,0,267,8,1,1,55,3,0,0,268,9,0,0,55,3,0,0
Closure/commit/155,src_com_google_javascript_jscomp_Scope,163,59,163,0,0,0,60,1,0,0,163,0,0,0,60,1,0,0,163,0,0,0,60,1,0,0,163,0,0,0,60,1,0,0,163,0,0,0,60,1,0,0,163,0,0,0,60,1,0,0
Closure/commit/155,src_com_google_javascript_jscomp_InlineVariables,221,36,289,68,0,0,40,4,0,0,289,68,0,0,40,4,0,0,287,66,0,2,40,4,0,0,289,68,0,0,40,4,0,0,289,68,0,0,40,4,0,0,289,68,0,0,40,4,0,0
Closure/commit/155,src_com_google_javascript_jscomp_ReferenceCollectingCallback,219,65,229,10,0,0,67,2,0,0,228,9,0,1,67,2,0,0,229,10,0,0,67,2,0,0,229,10,0,0,67,2,0,0,228,9,0,1,67,2,0,0,229,10,0,0,67,2,0,0
Closure/commit/156,src_com_google_javascript_jscomp_CollapseProperties,270,26,365,95,0,0,32,6,0,0,365,95,0,0,32,6,0,0,362,92,0,3,32,6,0,0,365,95,0,0,32,6,0,0,365,95,0,0,32,6,0,0,365,95,0,0,32,6,0,0
Closure/commit/157,src_com_google_javascript_jscomp_CodeGenerator,272,35,747,475,0,0,37,2,0,0,705,433,4,42,37,2,0,0,743,471,2,4,37,2,0,0,745,473,2,2,37,2,0,0,731,459,16,16,36,1,1,1,745,473,2,2,37,2,0,0
Closure/commit/157,src_com_google_javascript_jscomp_parsing_IRFactory,811,89,820,9,2,1,92,3,0,0,819,8,2,2,92,3,0,0,818,7,4,3,92,3,0,0,820,9,2,1,92,3,0,0,817,6,2,4,92,3,0,0,820,9,2,1,92,3,0,0
Closure/commit/157,src_com_google_javascript_jscomp_RenamePrototypes,136,31,185,49,0,0,35,4,0,0,185,49,0,0,35,4,0,0,185,49,0,0,35,4,0,0,185,49,0,0,35,4,0,0,185,49,0,0,35,4,0,0,185,49,0,0,35,4,0,0
Closure/commit/158,src_com_google_javascript_jscomp_AbstractCommandLineRunner,664,130,707,43,0,2,133,3,0,0,707,43,1,2,133,3,1,0,707,43,2,2,133,3,2,0,707,43,0,2,132,2,0,1,707,43,3,2,132,2,3,1,707,43,3,2,133,3,2,0
Closure/commit/158,src_com_google_javascript_jscomp_DiagnosticGroups,16,29,20,4,0,0,31,2,0,0,19,3,1,1,31,2,0,0,19,3,1,1,31,2,0,0,19,3,1,1,31,2,0,0,19,3,1,1,31,2,0,0,19,3,1,1,31,2,0,0
Closure/commit/158,src_com_google_javascript_jscomp_CommandLineRunner,114,59,156,42,0,0,66,7,0,0,156,42,0,0,66,7,0,0,156,42,0,0,66,7,0,0,156,42,0,0,66,7,0,0,156,42,0,0,66,7,0,0,156,42,0,0,66,7,0,0
Closure/commit/159,src_com_google_javascript_jscomp_InlineFunctions,477,122,486,9,0,0,124,2,0,0,483,6,4,3,124,2,0,0,483,6,4,3,124,2,0,0,483,6,4,3,124,2,0,0,483,6,4,3,124,2,0,0,483,6,4,3,124,2,0,0
Closure/commit/16,src_com_google_javascript_jscomp_ScopedAliases,196,46,218,22,0,0,52,6,0,0,218,22,0,0,52,6,0,0,216,20,1,2,51,5,0,1,218,22,0,0,52,6,0,0,218,22,0,0,52,6,0,0,218,22,0,0,52,6,0,0
Closure/commit/160,src_com_google_javascript_jscomp_Compiler,894,204,920,26,0,4,206,2,0,0,924,30,0,0,206,2,0,0,924,30,0,0,206,2,0,0,924,30,0,0,206,2,0,0,924,30,0,0,206,2,0,0,924,30,0,0,206,2,0,0
Closure/commit/161,src_com_google_javascript_jscomp_PeepholeFoldConstants,901,36,932,31,0,0,38,2,0,0,932,31,0,0,38,2,0,0,932,31,0,0,38,2,0,0,932,31,0,0,38,2,0,0,932,31,0,0,38,2,0,0,932,31,0,0,38,2,0,0
Closure/commit/164,src_com_google_javascript_rhino_jstype_ArrowType,84,17,116,32,0,0,19,2,0,0,116,32,0,0,19,2,0,0,116,32,0,0,19,2,0,0,116,32,0,0,19,2,0,0,116,32,0,0,19,2,0,0,116,32,0,0,19,2,0,0
Closure/commit/165,src_com_google_javascript_rhino_jstype_RecordType,52,9,116,64,0,0,13,4,0,0,115,63,1,1,12,3,1,1,115,63,1,1,12,3,1,1,114,62,0,2,13,4,0,0,115,63,1,1,12,3,1,1,115,63,1,1,12,3,1,1
Closure/commit/165,src_com_google_javascript_rhino_jstype_RecordTypeBuilder,16,11,21,5,0,0,13,2,0,0,21,5,0,0,13,2,0,0,21,5,0,0,13,2,0,0,21,5,0,0,13,2,0,0,21,5,0,0,13,2,0,0,21,5,0,0,13,2,0,0
Closure/commit/165,src_com_google_javascript_rhino_jstype_ObjectType,178,75,178,0,0,0,76,1,0,0,178,0,0,0,76,1,0,0,178,0,0,0,76,1,0,0,178,0,0,0,76,1,0,0,178,0,0,0,76,1,0,0,178,0,0,0,76,1,0,0
Closure/commit/165,src_com_google_javascript_rhino_jstype_JSTypeRegistry,587,104,597,10,0,0,106,2,0,0,597,10,0,0,106,2,0,0,597,10,0,0,106,2,0,0,595,8,2,2,106,2,0,0,597,10,0,0,106,2,0,0,597,10,0,0,106,2,0,0
Closure/commit/166,src_com_google_javascript_rhino_jstype_PrototypeObjectType,279,49,286,7,0,0,51,2,0,0,286,7,0,0,51,2,0,0,286,7,0,0,51,2,0,0,285,6,1,1,51,2,0,0,285,6,1,1,51,2,0,0,286,7,0,0,51,2,0,0
Closure/commit/167,src_com_google_javascript_jscomp_type_SemanticReverseAbstractInterpreter,239,32,315,76,0,0,38,6,0,0,315,76,0,0,38,6,0,0,312,73,1,3,38,6,0,0,315,76,0,0,38,6,0,0,315,76,1,0,38,6,0,0,315,76,0,0,38,6,0,0
Closure/commit/167,src_com_google_javascript_rhino_jstype_JSType,402,123,409,7,0,0,125,2,0,0,409,7,0,0,125,2,0,0,409,7,0,0,125,2,0,0,409,7,0,0,125,2,0,0,409,7,0,0,125,2,0,0,409,7,0,0,125,2,0,0
Closure/commit/168,src_com_google_javascript_jscomp_TypedScopeCreator,890,100,925,35,0,0,105,5,0,0,925,35,0,0,105,5,0,0,925,35,0,0,105,5,0,0,925,35,0,0,105,5,0,0,925,35,0,0,105,5,0,0,925,35,0,0,105,5,0,0
Closure/commit/169,src_com_google_javascript_rhino_jstype_UnionType,326,40,343,17,0,0,43,3,0,0,343,17,0,0,43,3,0,0,343,17,0,0,43,3,0,0,343,17,0,0,43,3,0,0,343,17,0,0,43,3,0,0,343,17,0,0,43,3,0,0
Closure/commit/169,src_com_google_javascript_rhino_jstype_RecordType,52,12,117,65,0,0,16,4,0,0,115,63,2,2,16,4,0,0,115,63,2,2,16,4,0,0,114,62,2,3,16,4,0,0,116,64,1,1,16,4,0,0,113,61,2,4,16,4,0,0
Closure/commit/169,src_com_google_javascript_rhino_jstype_FunctionType,546,82,586,40,0,0,86,4,0,0,586,40,0,0,86,4,0,0,586,40,0,0,86,4,0,0,586,40,0,0,86,4,0,0,586,40,0,0,86,4,0,0,586,40,0,0,86,4,0,0
Closure/commit/169,src_com_google_javascript_rhino_jstype_ArrowType,111,18,135,24,0,0,21,3,0,0,135,24,0,0,21,3,0,0,135,24,0,0,21,3,0,0,135,24,0,0,21,3,0,0,135,24,0,0,21,3,0,0,135,24,0,0,21,3,0,0
Closure/commit/169,src_com_google_javascript_rhino_jstype_JSType,416,125,471,55,0,0,130,5,0,0,463,47,4,8,128,3,0,2,467,51,4,4,130,5,0,0,467,51,4,4,130,5,0,0,468,52,3,3,130,5,0,0,467,51,4,4,130,5,0,0
Closure/commit/17,src_com_google_javascript_jscomp_TypedScopeCreator,873,102,910,37,0,0,105,3,0,0,909,36,1,1,105,3,0,0,909,36,1,1,105,3,0,0,910,37,0,0,105,3,0,0,910,37,0,0,105,3,0,0,910,37,0,0,105,3,0,0
Closure/commit/170,src_com_google_javascript_jscomp_FlowSensitiveInlineVariables,201,32,209,8,0,0,36,4,0,0,208,7,1,1,36,4,0,0,208,7,1,1,36,4,0,0,208,7,1,1,36,4,0,0,207,6,2,2,35,3,1,1,208,7,1,1,36,4,0,0
Closure/commit/171,src_com_google_javascript_jscomp_TypedScopeCreator,967,106,992,25,0,0,109,3,0,0,992,25,0,0,109,3,0,0,992,25,0,0,109,3,0,0,992,25,0,0,109,3,0,0,992,25,0,0,109,3,0,0,992,25,0,0,109,3,0,0
Closure/commit/171,src_com_google_javascript_jscomp_TypeInference,814,73,848,34,0,0,75,2,0,0,848,34,0,0,75,2,0,0,848,34,0,0,75,2,0,0,847,33,1,1,75,2,0,0,845,31,3,3,75,2,0,0,846,32,1,2,75,2,0,0
Closure/commit/172,src_com_google_javascript_jscomp_TypedScopeCreator,967,106,995,28,0,0,109,3,0,0,994,27,1,1,109,3,0,0,994,27,1,1,109,3,0,0,993,26,2,2,109,3,0,0,994,27,1,1,109,3,0,0,993,26,2,2,109,3,0,0
