url,srcFileName,ignoredMappings,ignoredElements,RMD_TP_raw_abstractMapping,RMD_TP_abstractMapping,RMD_FP_abstractMapping,RMD_FN_abstractMapping,RMD_TP_raw_programElement,RMD_TP_programElement,RMD_FP_programElement,RMD_FN_programElement,GTG_TP_raw_abstractMapping,GTG_TP_abstractMapping,GTG_FP_abstractMapping,GTG_FN_abstractMapping,GTG_TP_raw_programElement,GTG_TP_programElement,GTG_FP_programElement,GTG_FN_programElement,GTS_TP_raw_abstractMapping,GTS_TP_abstractMapping,GTS_FP_abstractMapping,GTS_FN_abstractMapping,GTS_TP_raw_programElement,GTS_TP_programElement,GTS_FP_programElement,GTS_FN_programElement
Jsoup/15,src_main_java_org_jsoup_parser_TreeBuilderState,1075,41,1587,512,0,0,43,2,0,0,1582,507,1,5,43,2,0,0,1587,512,0,0,43,2,0,0
Jsoup/16,src_main_java_org_jsoup_nodes_DocumentType,13,2,43,30,0,0,5,3,0,0,43,30,0,0,5,3,0,0,43,30,0,0,5,3,0,0
Jsoup/17,src_main_java_org_jsoup_parser_TreeBuilderState,1587,41,1587,0,0,0,43,2,0,0,1587,0,2,0,42,1,0,1,1587,0,0,0,43,2,0,0
Jsoup/18,src_main_java_org_jsoup_parser_CharacterReader,184,30,199,15,0,0,33,3,0,0,199,15,0,0,33,3,0,0,199,15,0,0,33,3,0,0
Jsoup/19,src_main_java_org_jsoup_safety_Whitelist,269,37,289,20,0,0,39,2,0,0,286,17,0,3,39,2,0,0,289,20,0,0,39,2,0,0
Jsoup/2,src_main_java_org_jsoup_parser_Parser,217,26,262,45,0,0,28,2,0,0,259,42,0,3,28,2,0,0,262,45,0,0,28,2,0,0
Jsoup/20,src_main_java_org_jsoup_helper_DataUtil,73,9,108,35,0,0,11,2,0,0,108,35,0,0,11,2,0,0,108,35,0,0,11,2,0,0
Jsoup/23,src_main_java_org_jsoup_parser_CharacterReader,197,32,199,2,0,0,33,1,0,0,199,2,0,0,33,1,0,0,199,2,0,0,33,1,0,0
Jsoup/23,src_main_java_org_jsoup_parser_Tokeniser,139,36,202,63,0,0,38,2,0,0,202,63,0,0,38,2,0,0,202,63,0,0,38,2,0,0
Jsoup/24,src_main_java_org_jsoup_parser_TokeniserState,1704,75,1738,34,0,0,77,2,0,0,1738,34,0,0,77,2,0,0,1738,34,0,0,77,2,0,0
Jsoup/25,src_main_java_org_jsoup_parser_Tag,142,31,174,32,0,0,33,2,0,0,174,32,0,0,33,2,0,0,174,32,0,0,33,2,0,0
Jsoup/26,src_main_java_org_jsoup_safety_Cleaner,72,9,84,12,0,0,11,2,0,0,84,12,0,0,11,2,0,0,84,12,0,0,11,2,0,0
Jsoup/27,src_main_java_org_jsoup_helper_DataUtil,95,9,112,17,0,0,11,2,0,0,112,17,0,0,11,2,0,0,112,17,0,0,11,2,0,0
Jsoup/28,src_main_java_org_jsoup_nodes_Entities,96,20,116,20,2,0,22,2,0,0,114,18,8,2,22,2,0,0,112,16,3,4,21,1,0,1
Jsoup/28,src_main_java_org_jsoup_parser_Parser,97,17,100,3,0,0,18,1,0,0,100,3,0,0,18,1,0,0,100,3,0,0,18,1,0,0
Jsoup/28,src_main_java_org_jsoup_parser_Tokeniser,141,36,196,55,0,1,38,2,0,0,195,54,6,2,38,2,0,0,195,54,4,2,38,2,0,0
Jsoup/29,src_main_java_org_jsoup_nodes_Document,254,39,265,11,0,0,41,2,0,0,262,8,0,3,41,2,0,0,265,11,3,0,41,2,0,0
Jsoup/3,src_main_java_org_jsoup_nodes_Element,518,65,573,55,0,0,69,4,0,0,570,52,2,3,69,4,0,0,573,55,0,0,69,4,0,0
Jsoup/3,src_main_java_org_jsoup_parser_Parser,195,24,265,70,0,0,28,4,0,0,262,67,0,3,28,4,0,0,265,70,0,0,28,4,0,0
Jsoup/3,src_main_java_org_jsoup_parser_Tag,181,32,320,139,0,0,35,3,0,0,317,136,0,3,35,3,0,0,320,139,0,0,35,3,0,0
Jsoup/31,src_main_java_org_jsoup_parser_Token,239,63,246,7,0,0,65,2,0,0,246,7,0,0,65,2,0,0,246,7,0,0,65,2,0,0
Jsoup/31,src_main_java_org_jsoup_parser_TokeniserState,1751,75,1761,10,0,0,77,2,0,0,1761,10,0,0,77,2,0,0,1761,10,0,0,77,2,0,0
Jsoup/31,src_main_java_org_jsoup_parser_XmlTreeBuilder,97,7,108,11,0,0,9,2,0,0,108,11,0,0,9,2,0,0,108,11,0,0,9,2,0,0
Jsoup/33,src_main_java_org_jsoup_parser_HtmlTreeBuilder,683,85,699,16,0,0,87,2,0,0,697,14,0,2,87,2,0,0,699,16,0,0,87,2,0,0
Jsoup/34,src_main_java_org_jsoup_parser_CharacterReader,236,34,258,22,0,0,36,2,0,0,256,20,0,2,36,2,0,0,258,22,0,0,36,2,0,0
Jsoup/35,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,1076,41,1587,511,0,0,43,2,0,0,1582,506,0,5,43,2,0,0,1587,511,0,0,43,2,0,0
Jsoup/36,src_main_java_org_jsoup_helper_DataUtil,79,8,139,60,0,0,12,4,0,0,138,59,1,1,12,4,0,0,138,59,1,1,12,4,0,0
Jsoup/37,src_main_java_org_jsoup_nodes_Element,762,92,774,12,0,0,94,2,0,0,771,9,0,3,94,2,0,0,774,12,0,0,94,2,0,0
Jsoup/38,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,1081,59,1593,512,0,0,61,2,0,0,1588,507,0,5,61,2,0,0,1593,512,0,0,61,2,0,0
Jsoup/39,src_main_java_org_jsoup_helper_DataUtil,103,10,159,56,0,0,12,2,0,0,159,56,0,0,12,2,0,0,159,56,0,0,12,2,0,0
Jsoup/4,src_main_java_org_jsoup_nodes_Entities,25,9,76,51,0,0,11,2,0,0,73,48,8,3,11,2,0,0,76,51,8,0,11,2,0,0
Jsoup/40,src_main_java_org_jsoup_nodes_DocumentType,28,3,43,15,0,0,5,2,0,0,43,15,0,0,5,2,0,0,43,15,0,0,5,2,0,0
Jsoup/41,src_main_java_org_jsoup_nodes_Element,780,92,798,18,0,0,94,2,0,0,795,15,1,3,94,2,0,0,798,18,0,0,94,2,0,0
Jsoup/42,src_main_java_org_jsoup_nodes_FormElement,35,6,75,40,0,0,8,2,0,0,75,40,0,0,8,2,0,0,75,40,0,0,8,2,0,0
Jsoup/43,src_main_java_org_jsoup_nodes_Element,780,93,802,22,0,0,95,2,0,0,799,19,0,3,95,2,0,0,800,20,0,2,95,2,0,0
Jsoup/44,src_main_java_org_jsoup_parser_TreeBuilder,52,15,76,24,0,0,19,4,0,0,76,24,0,0,19,4,0,0,76,24,0,0,19,4,0,0
Jsoup/45,src_main_java_org_jsoup_parser_HtmlTreeBuilder,626,97,690,64,1,1,99,2,0,0,687,61,4,4,99,2,0,0,690,64,3,1,99,2,0,0
Jsoup/46,src_main_java_org_jsoup_nodes_Entities,120,22,199,79,5,5,24,2,0,0,201,81,0,3,24,2,0,0,204,84,0,0,24,2,0,0
Jsoup/47,src_main_java_org_jsoup_nodes_Entities,120,22,202,82,3,3,24,2,0,0,202,82,0,3,24,2,0,0,205,85,0,0,24,2,0,0
Jsoup/48,src_main_java_org_jsoup_helper_HttpConnection,981,141,1015,34,0,0,146,5,0,0,1008,27,0,7,146,5,0,0,1013,32,0,2,146,5,0,0
Jsoup/49,src_main_java_org_jsoup_nodes_Node,499,68,518,19,0,0,70,2,0,0,514,15,0,4,70,2,0,0,518,19,0,0,70,2,0,0
Jsoup/5,src_main_java_org_jsoup_parser_Parser,248,28,281,33,0,0,30,2,0,0,278,30,0,3,30,2,0,0,281,33,0,0,30,2,0,0
Jsoup/50,src_main_java_org_jsoup_helper_DataUtil,138,17,188,50,2,0,19,2,0,0,184,46,0,4,19,2,0,0,188,50,0,0,19,2,0,0
Jsoup/51,src_main_java_org_jsoup_parser_CharacterReader,340,42,350,10,0,0,44,2,0,0,347,7,0,3,44,2,0,0,350,10,0,0,44,2,0,0
Jsoup/52,src_main_java_org_jsoup_helper_DataUtil,170,19,221,51,0,0,21,2,0,0,216,46,1,5,21,2,0,0,214,44,10,7,21,2,0,0
Jsoup/52,src_main_java_org_jsoup_nodes_XmlDeclaration,32,7,49,17,0,0,10,3,0,0,48,16,9,1,10,3,0,0,46,14,5,3,9,2,0,1
Jsoup/52,src_main_java_org_jsoup_parser_XmlTreeBuilder,102,8,119,17,0,0,10,2,0,0,119,17,5,0,10,2,0,0,119,17,1,0,10,2,0,0
Jsoup/53,src_main_java_org_jsoup_parser_TokenQueue,257,34,288,31,0,0,36,2,0,0,285,28,0,3,36,2,0,0,288,31,0,0,36,2,0,0
Jsoup/54,src_main_java_org_jsoup_helper_W3CDom,113,13,131,18,0,0,16,3,0,0,131,18,0,0,16,3,0,0,131,18,0,0,16,3,0,0
Jsoup/55,src_main_java_org_jsoup_parser_TokeniserState,1675,81,1699,24,0,0,83,2,0,0,1699,24,0,0,83,2,0,0,1699,24,0,0,83,2,0,0
Jsoup/56,src_main_java_org_jsoup_nodes_DocumentType,13,7,55,42,0,0,11,4,0,0,55,42,0,0,10,3,0,1,55,42,0,0,11,4,0,0
Jsoup/56,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,1583,60,1606,23,0,0,62,2,0,0,1606,23,0,0,62,2,0,0,1606,23,0,0,62,2,0,0
Jsoup/56,src_main_java_org_jsoup_parser_Token,361,79,378,17,0,0,82,3,0,0,375,14,0,3,82,3,0,0,378,17,0,0,82,3,0,0
Jsoup/56,src_main_java_org_jsoup_parser_TokeniserState,1667,81,1700,33,0,0,83,2,0,0,1700,33,0,0,83,2,0,0,1700,33,0,0,83,2,0,0
Jsoup/56,src_main_java_org_jsoup_parser_XmlTreeBuilder,124,10,134,10,0,0,12,2,0,0,134,10,0,0,12,2,0,0,134,10,0,0,12,2,0,0
Jsoup/57,src_main_java_org_jsoup_nodes_Attributes,257,35,272,15,0,2,37,2,0,0,271,14,0,3,37,2,0,0,274,17,0,0,37,2,0,0
Jsoup/58,src_main_java_org_jsoup_Jsoup,134,15,147,13,0,0,17,2,0,0,147,13,0,0,17,2,0,0,146,12,0,1,17,2,0,0
Jsoup/58,src_main_java_org_jsoup_parser_Parser,130,22,133,3,0,0,23,1,0,0,133,3,0,0,23,1,0,0,133,3,0,0,23,1,0,0
Jsoup/58,src_main_java_org_jsoup_safety_Cleaner,106,16,119,13,0,0,18,2,0,0,118,12,1,1,18,2,0,0,117,11,2,2,18,2,0,0
Jsoup/59,src_main_java_org_jsoup_parser_Token,355,81,384,29,0,0,84,3,0,0,381,26,0,3,84,3,0,0,384,29,0,0,84,3,0,0
Jsoup/6,src_main_java_org_jsoup_nodes_Entities,25,9,73,48,4,2,11,2,0,0,71,46,2,4,11,2,0,0,73,48,3,2,11,2,0,0
Jsoup/60,src_main_java_org_jsoup_parser_TokenQueue,257,34,294,37,0,0,36,2,0,0,291,34,0,3,36,2,0,0,294,37,0,0,36,2,0,0
Jsoup/60,src_main_java_org_jsoup_select_QueryParser,313,27,324,11,0,0,29,2,0,0,320,7,1,4,29,2,0,0,323,10,1,1,29,2,0,0
Jsoup/61,src_main_java_org_jsoup_nodes_Element,811,96,851,40,0,0,98,2,0,0,848,37,0,3,98,2,0,0,851,40,0,0,98,2,0,0
Jsoup/62,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,1583,60,1607,24,0,0,62,2,0,0,1607,24,0,0,62,2,0,0,1607,24,0,0,62,2,0,0
Jsoup/64,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,1594,60,1605,11,0,0,62,2,0,0,1605,11,0,0,62,2,0,0,1605,11,0,0,62,2,0,0
Jsoup/65,src_main_java_org_jsoup_parser_HtmlTreeBuilder,693,96,705,12,0,0,99,3,0,0,694,1,0,11,97,1,0,2,697,4,0,8,97,1,0,2
Jsoup/65,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,1490,57,1606,116,0,0,62,5,0,0,1606,116,0,0,62,5,0,0,1606,116,0,0,62,5,0,0
Jsoup/66,src_main_java_org_jsoup_nodes_Element,924,112,961,37,0,0,118,6,0,0,947,23,1,14,115,3,0,3,956,32,0,5,117,5,0,1
Jsoup/67,src_main_java_org_jsoup_parser_HtmlTreeBuilder,682,97,706,24,0,0,99,2,0,0,703,21,0,3,99,2,0,0,706,24,0,0,99,2,0,0
Jsoup/68,src_main_java_org_jsoup_parser_HtmlTreeBuilder,682,98,705,23,0,0,100,2,0,0,702,20,0,3,100,2,0,0,705,23,0,0,100,2,0,0
Jsoup/69,src_main_java_org_jsoup_nodes_FormElement,64,6,68,4,0,0,7,1,0,0,68,4,0,0,7,1,0,0,68,4,0,0,7,1,0,0
Jsoup/7,src_main_java_org_jsoup_nodes_Document,177,31,196,19,0,0,33,2,0,0,196,19,0,0,33,2,0,0,196,19,0,0,33,2,0,0
Jsoup/70,src_main_java_org_jsoup_nodes_Element,960,118,976,16,0,0,120,2,0,0,972,12,4,4,120,2,0,0,976,16,0,0,120,2,0,0
Jsoup/71,src_main_java_org_jsoup_select_Evaluator,908,153,912,4,0,0,154,1,0,0,908,0,0,4,154,1,0,0,912,4,0,0,154,1,0,0
Jsoup/71,src_main_java_org_jsoup_select_QueryParser,266,27,328,62,0,0,29,2,0,0,325,59,0,3,29,2,0,0,328,62,0,0,29,2,0,0
Jsoup/72,src_main_java_org_jsoup_parser_CharacterReader,378,50,412,34,0,0,52,2,0,0,408,30,0,4,52,2,0,0,412,34,0,0,52,2,0,0
Jsoup/73,src_main_java_org_jsoup_helper_W3CDom,53,9,135,82,1,1,16,7,0,0,135,82,1,1,16,7,0,0,133,80,1,3,16,7,0,0
Jsoup/74,src_main_java_org_jsoup_helper_StringUtil,172,18,201,29,0,0,20,2,0,0,197,25,0,4,20,2,0,0,201,29,0,0,20,2,0,0
Jsoup/75,src_main_java_org_jsoup_nodes_Attributes,354,56,377,23,0,0,58,2,0,0,374,20,0,3,58,2,0,0,375,21,1,2,58,2,0,0
Jsoup/76,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,1095,60,1611,516,0,0,62,2,0,0,1606,511,0,5,62,2,0,0,1611,516,0,0,62,2,0,0
Jsoup/77,src_main_java_org_jsoup_parser_XmlTreeBuilder,114,11,141,27,0,0,13,2,0,0,141,27,0,0,13,2,0,0,141,27,0,0,13,2,0,0
Jsoup/78,src_main_java_org_jsoup_helper_DataUtil,161,23,227,66,0,0,25,2,0,0,223,62,0,4,25,2,0,0,227,66,0,0,25,2,0,0
Jsoup/79,src_main_java_org_jsoup_nodes_LeafNode,101,14,110,9,0,0,16,2,0,0,110,9,1,0,16,2,0,0,110,9,0,0,16,2,0,0
Jsoup/8,src_main_java_org_jsoup_nodes_Node,327,49,338,11,0,0,51,2,0,0,329,2,3,9,50,1,0,1,338,11,0,0,51,2,0,0
Jsoup/80,src_main_java_org_jsoup_parser_XmlTreeBuilder,120,11,140,20,0,0,13,2,0,0,140,20,0,0,13,2,0,0,140,20,0,0,13,2,0,0
Jsoup/81,src_main_java_org_jsoup_helper_DataUtil,161,23,236,75,0,0,25,2,0,0,232,71,0,4,25,2,0,0,236,75,0,0,25,2,0,0
Jsoup/82,src_main_java_org_jsoup_helper_DataUtil,138,21,219,81,0,0,23,2,0,0,215,77,0,4,23,2,0,0,219,81,0,0,23,2,0,0
Jsoup/84,src_main_java_org_jsoup_helper_W3CDom,90,13,136,46,0,0,16,3,0,0,136,46,0,0,16,3,0,0,136,46,0,0,16,3,0,0
Jsoup/86,src_main_java_org_jsoup_nodes_Comment,49,9,68,19,0,0,11,2,0,0,68,19,0,0,11,2,0,0,68,19,0,0,11,2,0,0
Jsoup/87,src_main_java_org_jsoup_nodes_Element,1019,123,1023,4,0,0,124,1,0,0,1020,1,0,3,124,1,0,0,1023,4,0,0,124,1,0,0
Jsoup/87,src_main_java_org_jsoup_parser_HtmlTreeBuilder,488,84,716,228,0,0,98,14,0,0,713,225,0,3,98,14,0,0,716,228,0,0,98,14,0,0
Jsoup/87,src_main_java_org_jsoup_parser_HtmlTreeBuilderState,635,54,1648,1013,0,1,66,12,0,0,1644,1009,1,5,66,12,0,0,1649,1014,0,0,66,12,0,0
Jsoup/87,src_main_java_org_jsoup_parser_Tag,154,37,199,45,0,0,39,2,0,0,196,42,0,3,39,2,0,0,199,45,0,0,39,2,0,0
Jsoup/88,src_main_java_org_jsoup_nodes_Attribute,172,23,181,9,0,0,25,2,0,0,181,9,0,0,25,2,0,0,180,8,0,1,25,2,0,0
Jsoup/89,src_main_java_org_jsoup_nodes_Attribute,164,23,182,18,0,0,25,2,0,0,181,17,0,1,25,2,0,0,181,17,0,1,25,2,0,0
Jsoup/9,src_main_java_org_jsoup_nodes_Entities,66,14,88,22,0,0,16,2,0,0,84,18,2,4,15,1,0,1,88,22,0,0,16,2,0,0
Jsoup/90,src_main_java_org_jsoup_helper_HttpConnection,1210,171,1256,46,0,0,174,3,0,0,1248,38,0,8,174,3,0,0,1256,46,0,0,174,3,0,0
Jsoup/91,src_main_java_org_jsoup_UncheckedIOException,10,2,14,4,0,0,3,1,0,0,14,4,0,0,3,1,0,0,14,4,0,0,3,1,0,0
Jsoup/91,src_main_java_org_jsoup_parser_CharacterReader,432,50,452,20,0,0,53,3,0,0,448,16,0,4,53,3,0,0,452,20,0,0,53,3,0,0
Jsoup/92,src_main_java_org_jsoup_nodes_Attributes,358,55,374,16,0,0,58,3,0,0,371,13,0,3,58,3,0,0,374,16,0,0,58,3,0,0
Jsoup/92,src_main_java_org_jsoup_parser_HtmlTreeBuilder,682,96,700,18,0,0,98,2,0,0,697,15,0,3,98,2,0,0,700,18,0,0,98,2,0,0
Jsoup/92,src_main_java_org_jsoup_parser_ParseSettings,38,9,44,6,0,0,10,1,0,0,44,6,0,0,10,1,0,0,44,6,0,0,10,1,0,0
Jsoup/92,src_main_java_org_jsoup_parser_Token,375,85,407,32,0,0,88,3,0,0,404,29,0,3,88,3,0,0,407,32,0,0,88,3,0,0
Jsoup/92,src_main_java_org_jsoup_parser_XmlTreeBuilder,124,12,142,18,0,0,14,2,0,0,142,18,0,0,14,2,0,0,142,18,0,0,14,2,0,0
Jsoup/93,src_main_java_org_jsoup_nodes_FormElement,35,6,76,41,0,0,8,2,0,0,76,41,0,0,8,2,0,0,76,41,0,0,8,2,0,0
JxPath/1,src_java_org_apache_commons_jxpath_ri_model_dom_DOMNodePointer,638,49,691,53,0,0,51,2,0,0,688,50,0,3,51,2,0,0,691,53,0,0,51,2,0,0
JxPath/1,src_java_org_apache_commons_jxpath_ri_model_jdom_JDOMNodePointer,642,45,693,51,0,2,47,2,0,0,692,50,0,3,47,2,0,0,695,53,0,0,47,2,0,0
JxPath/10,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression,95,8,109,14,0,0,10,2,0,0,109,14,0,0,10,2,0,0,109,14,0,0,10,2,0,0
JxPath/11,src_java_org_apache_commons_jxpath_ri_model_dom_DOMAttributeIterator,93,10,124,31,0,0,12,2,0,0,124,31,0,0,12,2,0,0,124,31,0,0,12,2,0,0
JxPath/11,src_java_org_apache_commons_jxpath_ri_model_jdom_JDOMAttributeIterator,30,6,77,47,0,0,8,2,0,0,75,45,3,2,8,2,0,0,75,45,3,2,8,2,0,0
JxPath/12,src_java_org_apache_commons_jxpath_ri_model_dom_DOMNodePointer,610,50,664,54,0,0,52,2,0,0,661,51,0,3,52,2,0,0,664,54,0,0,52,2,0,0
JxPath/14,src_java_org_apache_commons_jxpath_ri_compiler_CoreFunction,681,42,709,28,0,0,46,4,0,0,706,25,0,3,46,4,0,0,709,28,0,0,46,4,0,0
JxPath/15,src_java_org_apache_commons_jxpath_ri_axes_UnionContext,12,4,39,27,0,0,6,2,0,0,38,26,1,1,6,2,0,0,38,26,1,1,6,2,0,0
JxPath/16,src_java_org_apache_commons_jxpath_ri_model_dom_DOMNodePointer,638,52,690,52,0,1,54,2,0,0,688,50,0,3,54,2,0,0,690,52,0,1,54,2,0,0
JxPath/16,src_java_org_apache_commons_jxpath_ri_model_jdom_JDOMNodePointer,655,48,705,50,0,1,50,2,0,0,703,48,0,3,50,2,0,0,705,50,0,1,50,2,0,0
JxPath/18,src_java_org_apache_commons_jxpath_ri_axes_AttributeContext,33,8,59,26,0,1,10,2,0,0,57,24,5,3,10,2,0,0,58,25,4,2,10,2,0,0
JxPath/19,src_java_org_apache_commons_jxpath_ri_model_dom_DOMNodePointer,632,50,652,20,0,0,52,2,0,0,647,15,4,5,52,2,0,0,651,19,3,1,52,2,0,0
JxPath/19,src_java_org_apache_commons_jxpath_ri_model_jdom_JDOMNodePointer,652,46,682,30,0,0,48,2,0,0,679,27,1,3,48,2,0,0,682,30,2,0,48,2,0,0
JxPath/2,src_java_org_apache_commons_jxpath_ri_compiler_Expression,82,23,109,27,0,0,26,3,0,0,109,27,0,0,26,3,0,0,109,27,0,0,26,3,0,0
JxPath/20,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression,70,8,107,37,0,0,10,2,0,0,107,37,0,0,10,2,0,0,107,37,0,0,10,2,0,0
JxPath/21,src_java_org_apache_commons_jxpath_ri_model_beans_PropertyPointer,171,27,183,12,0,0,29,2,0,0,183,12,0,0,29,2,0,0,183,12,0,0,29,2,0,0
JxPath/22,src_java_org_apache_commons_jxpath_ri_model_dom_DOMNodePointer,627,51,658,31,0,1,53,2,0,0,654,27,1,5,53,2,0,0,657,30,0,2,53,2,0,0
JxPath/3,src_java_org_apache_commons_jxpath_ri_model_beans_NullPropertyPointer,153,24,190,37,0,0,27,3,0,0,190,37,0,0,27,3,0,0,190,37,0,0,27,3,0,0
JxPath/5,src_java_org_apache_commons_jxpath_ri_model_NodePointer,444,64,478,34,0,0,66,2,0,0,474,30,0,4,66,2,0,0,478,34,0,0,66,2,0,0
JxPath/6,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationCompare,65,4,103,38,0,2,6,2,0,0,105,40,0,0,6,2,0,0,105,40,0,0,6,2,0,0
JxPath/7,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationGreaterThan,11,2,15,4,0,0,3,1,0,0,15,4,8,0,3,1,1,0,15,4,0,0,3,1,0,0
JxPath/7,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationGreaterThanOrEqual,11,2,15,4,0,0,3,1,0,0,15,4,8,0,3,1,1,0,15,4,0,0,3,1,0,0
JxPath/7,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationLessThan,11,2,15,4,0,0,3,1,0,0,15,4,8,0,3,1,1,0,15,4,0,0,3,1,0,0
JxPath/7,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationLessThanOrEqual,11,2,15,4,0,0,3,1,0,0,15,4,8,0,3,1,1,0,15,4,0,0,3,1,0,0
JxPath/7,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression,17,3,22,5,0,0,4,1,0,0,22,5,0,0,4,1,0,0,18,1,0,4,3,0,0,1
JxPath/8,src_java_org_apache_commons_jxpath_ri_compiler_CoreOperationRelationalExpression,70,8,101,31,0,0,10,2,0,0,101,31,0,0,10,2,0,0,101,31,0,0,10,2,0,0
Lang/1,src_main_java_org_apache_commons_lang3_math_NumberUtils,684,65,829,145,0,0,67,2,0,0,826,142,0,3,67,2,0,0,829,145,0,0,67,2,0,0
Lang/10,src_main_java_org_apache_commons_lang3_time_FastDateParser,572,95,614,42,0,0,97,2,0,0,611,39,0,3,97,2,0,0,614,42,0,0,97,2,0,0
Lang/11,src_main_java_org_apache_commons_lang3_RandomStringUtils,93,12,167,74,0,0,14,2,0,0,167,74,0,0,14,2,0,0,167,74,0,0,14,2,0,0
Lang/12,src_main_java_org_apache_commons_lang3_RandomStringUtils,93,12,160,67,0,0,14,2,0,0,159,66,1,1,14,2,0,0,159,66,1,1,14,2,0,0
Lang/13,src_main_java_org_apache_commons_lang3_SerializationUtils,103,7,132,29,0,0,11,4,0,0,131,28,1,1,11,4,0,0,131,28,1,1,11,4,0,0
Lang/14,src_main_java_org_apache_commons_lang3_StringUtils,2894,177,2911,17,0,0,179,2,0,0,2908,14,0,3,179,2,0,0,2911,17,0,0,179,2,0,0
Lang/15,src_main_java_org_apache_commons_lang3_reflect_TypeUtils,530,26,591,61,0,4,29,3,0,0,589,59,6,6,29,3,0,0,591,61,2,4,29,3,0,0
Lang/16,src_main_java_org_apache_commons_lang3_math_NumberUtils,709,64,836,127,0,0,66,2,0,0,833,124,0,3,66,2,0,0,836,127,0,0,66,2,0,0
Lang/17,src_main_java_org_apache_commons_lang3_text_translate_CharSequenceTranslator,41,4,72,31,0,0,6,2,0,0,71,30,1,1,6,2,0,0,69,28,3,3,6,2,0,0
Lang/18,src_main_java_org_apache_commons_lang3_time_FastDateFormat,845,143,969,124,0,0,145,2,0,0,962,117,1,7,145,2,0,0,965,120,1,4,145,2,0,0
Lang/19,src_main_java_org_apache_commons_lang3_text_translate_NumericEntityUnescaper,0,0,52,52,0,0,2,2,0,0,49,49,3,3,2,2,0,0,48,48,3,4,2,2,0,0
Lang/20,src_main_java_org_apache_commons_lang3_StringUtils,2821,174,2902,81,0,6,177,3,0,0,2903,82,4,5,177,3,0,0,2902,81,4,6,177,3,0,0
Lang/21,src_main_java_org_apache_commons_lang3_time_DateUtils,826,79,842,16,0,0,81,2,0,0,839,13,0,3,81,2,0,0,842,16,0,0,81,2,0,0
Lang/22,src_main_java_org_apache_commons_lang3_math_Fraction,472,51,517,45,0,0,53,2,0,0,513,41,0,4,53,2,0,0,517,45,0,0,53,2,0,0
Lang/23,src_main_java_org_apache_commons_lang3_text_ExtendedMessageFormat,312,28,316,4,0,0,29,1,0,0,313,1,0,3,29,1,0,0,316,4,0,0,29,1,0,0
Lang/24,src_main_java_org_apache_commons_lang3_math_NumberUtils,749,64,838,89,0,0,66,2,0,0,835,86,0,3,66,2,0,0,838,89,0,0,66,2,0,0
Lang/26,src_main_java_org_apache_commons_lang3_time_FastDateFormat,1117,160,1129,12,0,0,162,2,0,0,1126,9,0,3,162,2,0,0,1129,12,0,0,162,2,0,0
Lang/27,src_main_java_org_apache_commons_lang3_math_NumberUtils,711,64,836,125,0,0,66,2,0,0,833,122,0,3,66,2,0,0,836,125,0,0,66,2,0,0
Lang/28,src_main_java_org_apache_commons_lang3_text_translate_NumericEntityUnescaper,0,0,39,39,0,0,2,2,0,0,39,39,0,0,2,2,0,0,39,39,0,0,2,2,0,0
Lang/29,src_main_java_org_apache_commons_lang3_SystemUtils,216,100,225,9,0,0,102,2,0,0,222,6,0,3,102,2,0,0,225,9,0,0,102,2,0,0
Lang/3,src_main_java_org_apache_commons_lang3_math_NumberUtils,684,65,823,139,0,0,67,2,0,0,818,134,2,5,67,2,0,0,821,137,2,2,67,2,0,0
Lang/30,src_main_java_org_apache_commons_lang3_StringUtils,2587,155,2718,131,3,1,162,7,0,0,2703,116,16,16,162,7,0,0,2705,118,13,14,162,7,0,0
Lang/31,src_main_java_org_apache_commons_lang3_StringUtils,2674,160,2698,24,0,0,162,2,0,0,2694,20,1,4,162,2,0,0,2697,23,1,1,162,2,0,0
Lang/32,src_main_java_org_apache_commons_lang3_builder_HashCodeBuilder,374,35,399,25,0,0,40,5,0,0,395,21,3,4,40,5,0,0,398,24,3,1,40,5,0,0
Lang/33,src_main_java_org_apache_commons_lang3_ClassUtils,540,43,587,47,0,0,45,2,0,0,584,44,0,3,45,2,0,0,587,47,0,0,45,2,0,0
Lang/34,src_main_java_org_apache_commons_lang3_builder_ToStringStyle,1232,156,1251,19,0,0,159,3,0,0,1247,15,0,4,159,3,0,0,1251,19,0,0,159,3,0,0
Lang/35,src_main_java_org_apache_commons_lang3_ArrayUtils,2435,193,2476,41,0,0,196,3,0,0,2473,38,2,3,196,3,0,0,2474,39,0,2,196,3,0,0
